timestamp,solar_irradiance,wind_speed,temperature,humidity,atmospheric_pressure,grid_load_demand
02-01-2023 16:00,737.0435389,4.704999542,16.09078507,73.75356964,973.2138952,309.8845796
02-01-2023 17:00,329.7466979,7.131949924,16.97171777,84.58698392,966.7124862,384.1232272
02-01-2023 18:00,0,11.89816743,15.88703286,35.70928026,1025.958075,155.6762221
02-01-2023 19:00,0,23.85864879,-9.561262247,26.65978574,984.4904795,181.9973765
02-01-2023 20:00,0,6.183784295,-9.913758895,97.47151144,963.5070356,306.284516
02-01-2023 21:00,0,18.2911476,-5.116684094,74.55950083,981.4877726,492.4068845
02-01-2023 22:00,0,10.98620558,-4.922169829,85.06380411,985.8636868,147.8719323
02-01-2023 23:00,0,7.446183709,25.24484545,11.18200363,1046.522766,493.6567222
03-01-2023 00:00,0,11.39789843,0.245801626,41.90154583,1019.795971,371.4541399
03-01-2023 01:00,0,1.780167939,34.73570524,76.85350215,1003.085632,421.7369313
03-01-2023 02:00,0,19.96718427,36.43031648,17.01845497,1046.887314,90.33857071
03-01-2023 03:00,0,6.0825482,38.79466689,61.06059366,1040.313974,185.1890843
03-01-2023 04:00,0,18.13530308,36.95406524,48.61654907,1001.200086,75.98132584
03-01-2023 05:00,0,1.708709286,3.594416096,11.58548564,1040.567964,217.1961478
03-01-2023 06:00,0,23.8774639,15.48884224,31.23780194,990.4304658,491.580347
03-01-2023 07:00,375.2473384,4.825374635,-1.22725149,35.63127902,973.0420665,97.37287799
03-01-2023 08:00,554.4319813,22.06855191,30.31048276,20.06739517,973.2678177,303.0677521
03-01-2023 09:00,694.2505557,20.23683024,34.42158526,66.83832188,1016.231552,52.73178027
03-01-2023 10:00,815.9788946,24.1964981,32.56444196,31.81580886,1000.107032,370.7072672
03-01-2023 11:00,283.1675007,11.94726652,11.66834743,34.98575497,1015.895085,138.7367116
03-01-2023 12:00,969.8922532,18.18493235,27.93369423,90.84147384,1018.607596,108.3130417
03-01-2023 13:00,912.1765364,9.267766426,-5.121041521,52.04107834,952.2322873,201.6580155
03-01-2023 14:00,416.2788724,4.60920595,-7.987761469,45.29153323,955.4039592,396.9699341
03-01-2023 15:00,858.2081944,11.07689832,27.66182072,75.14839345,1003.267773,97.97588884
03-01-2023 16:00,614.6591384,4.143725385,11.26776372,91.86524172,969.1035478,153.4275481
03-01-2023 17:00,569.4451852,24.55111557,39.77746324,12.25327026,1013.253377,53.80898973
03-01-2023 18:00,0,2.406162279,-5.137289207,50.34149619,1005.218574,485.7866882
03-01-2023 19:00,0,14.73029309,32.78138408,64.97032205,1008.576036,316.46552
03-01-2023 20:00,0,15.66159638,13.99915328,38.67067883,980.245538,373.9548364
03-01-2023 21:00,0,13.45198857,31.35750978,79.51669499,1013.984351,343.122427
03-01-2023 22:00,0,16.55464714,30.85636411,97.43293632,1032.949264,114.9640515
03-01-2023 23:00,0,2.904519375,35.79960007,94.90846296,1049.807125,317.7229725
04-01-2023 00:00,0,13.87546311,4.892500564,33.93842854,1033.844439,109.1370178
04-01-2023 01:00,0,7.180314278,37.48996767,30.37044506,1005.749876,230.5564043
04-01-2023 02:00,0,23.50440158,-2.416651982,96.17414779,969.3429592,306.0334112
04-01-2023 03:00,0,19.05179134,-5.90156112,51.27656387,1018.144588,301.4965013
04-01-2023 04:00,0,24.31286205,11.58077587,28.74679508,1043.765379,103.5830417
04-01-2023 05:00,0,0.938901744,31.41614843,73.62972673,971.186654,65.49618634
04-01-2023 06:00,0,7.12832938,13.67105653,35.59782915,975.5995621,409.2054412
04-01-2023 07:00,909.4652316,4.885564666,31.46433388,34.05222776,964.9008543,376.6650966
04-01-2023 08:00,502.6780653,0.278864683,26.48434029,89.13241388,1023.672164,86.81850705
04-01-2023 09:00,799.7805974,6.058143256,0.471419307,24.6231238,990.6561503,107.3369835
04-01-2023 10:00,277.4549848,16.96939959,37.44408124,15.79536518,956.2695639,451.6626994
04-01-2023 11:00,580.8453617,5.777223053,-6.960941569,34.22677962,1037.494999,396.1080057
04-01-2023 12:00,993.3489123,12.72508614,34.91398538,64.62508716,1005.76719,498.2721333
04-01-2023 13:00,816.3502422,22.19545287,5.22217245,21.07790681,983.1094292,164.2943521
04-01-2023 14:00,368.4227908,17.34394801,15.00740416,52.4435205,984.3982976,269.511345
04-01-2023 15:00,601.153179,9.865726748,11.11759364,66.46033994,979.025122,156.4068092
04-01-2023 16:00,386.8998109,9.311723473,-1.408272154,86.38632933,995.5480172,330.2600623
04-01-2023 17:00,527.6487418,11.39339535,7.90734332,30.68826321,983.7041688,101.9364076
04-01-2023 18:00,0,4.426036026,-0.353278185,83.5611691,1004.79463,107.2594277
04-01-2023 19:00,0,15.85001919,0.194323773,31.1415635,1027.351725,82.34955113
04-01-2023 20:00,0,9.103820478,-0.647158199,70.90898871,1017.446128,362.113737
04-01-2023 21:00,0,21.30913373,14.45086902,48.76062143,979.4456893,272.3326598
04-01-2023 22:00,0,18.9138165,29.89656838,20.32131181,1002.874101,327.9790474
04-01-2023 23:00,0,15.2628291,18.44850169,74.28371165,1034.012616,445.685471
05-01-2023 00:00,0,9.105055566,34.66032943,29.59863567,956.8206235,383.1478181
05-01-2023 01:00,0,5.248295792,21.82722443,25.89610834,957.8297267,257.7753132
05-01-2023 02:00,0,19.4037966,24.46700578,42.24906357,1005.617007,492.9601948
05-01-2023 03:00,0,12.16022747,23.38036149,68.79612203,1013.911513,255.3152455
05-01-2023 04:00,0,5.618750954,12.47295966,31.05968309,971.1413016,100.602803
05-01-2023 05:00,0,4.879365376,24.46694111,26.52953849,1024.522013,496.6946363
05-01-2023 06:00,0,4.135022613,-6.514612677,10.89582631,1014.626338,60.26932851
05-01-2023 07:00,633.408256,19.42902991,32.9925736,52.44787874,1042.328927,297.4476018
05-01-2023 08:00,304.8638894,5.724679633,28.89060717,48.57810124,966.8954202,189.0929699
05-01-2023 09:00,812.9256813,13.16605659,2.261497912,31.04809693,1025.137427,276.598468
05-01-2023 10:00,945.9551827,11.28865902,28.40162271,14.82869476,958.3643091,301.4208287
05-01-2023 11:00,957.8455194,14.49027248,-9.36786993,48.63302871,1006.529241,158.0431533
05-01-2023 12:00,495.2141859,21.92887251,0.862328624,80.93846,1005.189514,300.5864401
05-01-2023 13:00,308.4134988,21.69368475,-6.743138066,74.37539182,988.8385045,390.2275004
05-01-2023 14:00,614.7197013,11.2769018,29.01134583,87.47154009,1034.457115,169.9294268
05-01-2023 15:00,290.0873835,0.384156268,27.79370756,10.86244189,950.4370645,222.54176
05-01-2023 16:00,947.1899348,10.66109514,30.68180119,96.97773851,1002.01794,170.7092119
05-01-2023 17:00,346.8637019,15.15483844,-9.775915334,40.72710274,971.715355,419.2518789
05-01-2023 18:00,0,13.94411898,15.06163633,99.13580165,1024.349862,376.2420166
05-01-2023 19:00,0,16.28340265,25.24180988,32.73575145,954.3067426,442.0383967
05-01-2023 20:00,0,3.851893312,-2.229943563,52.43827488,1033.155469,126.5224518
05-01-2023 21:00,0,16.16337747,22.48953638,41.85349089,1033.809223,83.11083717
05-01-2023 22:00,0,4.566290469,-5.794495035,42.01846435,1033.286601,103.7225767
05-01-2023 23:00,0,18.76309952,-0.933707195,85.80538889,965.2568527,122.4582498
06-01-2023 00:00,0,8.477190332,13.78984075,77.17770458,1013.040652,289.8871973
06-01-2023 01:00,0,17.74738583,22.67825763,99.29362917,951.4367359,486.9104317
06-01-2023 02:00,0,1.196639973,-2.706543652,65.21632144,1034.796259,210.7559375
06-01-2023 03:00,0,10.19650064,-0.738833458,51.6930944,1022.297519,481.3287212
06-01-2023 04:00,0,17.62586306,0.222318353,18.10664767,1003.115373,67.19035775
06-01-2023 05:00,0,5.671762908,1.935040235,99.69052776,1023.059143,467.0924913
06-01-2023 06:00,0,19.88217612,1.327692426,59.63775876,959.4324097,131.5186733
06-01-2023 07:00,929.8036489,15.76949333,9.757455425,73.04297227,1002.865583,460.6137436
06-01-2023 08:00,956.8604945,14.6890443,22.68948254,46.60681485,979.1276492,75.30234355
06-01-2023 09:00,395.7724776,8.838721355,11.90158916,59.29441374,1047.261946,476.6987514
06-01-2023 10:00,305.2522453,12.06128676,28.79869544,94.83199587,1035.711795,140.3592189
06-01-2023 11:00,441.8213604,14.93373252,25.9634253,24.97774941,1023.32757,186.221327
06-01-2023 12:00,916.0681382,11.81155285,-3.673654298,36.31353259,1043.374764,270.9240548
06-01-2023 13:00,977.6427797,17.4578331,-7.557918834,23.6853755,984.6843305,221.3243966
06-01-2023 14:00,887.4599609,10.84242333,33.8970782,81.29943134,1040.08799,350.3875862
06-01-2023 15:00,288.0141769,5.056829544,-6.008446672,15.58407344,982.5238232,488.6634953
06-01-2023 16:00,957.9423984,5.34834457,-2.583040964,17.34684849,1023.279672,322.8919209
06-01-2023 17:00,538.6864219,0.145094221,-8.893336222,36.86447015,1023.641691,374.6684342
06-01-2023 18:00,0,7.523942889,21.41681826,56.27693628,951.8349876,89.60236264
06-01-2023 19:00,0,18.72294101,19.11852816,46.56473205,986.1059698,332.5155931
06-01-2023 20:00,0,19.85406772,39.34518332,14.03346796,951.9432672,254.2323997
06-01-2023 21:00,0,5.061688552,34.34661982,96.17424021,1049.709202,448.6020611
06-01-2023 22:00,0,23.97609992,10.54215887,95.75825683,962.2196762,224.6949948
06-01-2023 23:00,0,12.56006984,8.579292046,35.14206909,1004.28109,355.7543648
07-01-2023 00:00,0,22.92446873,4.842601714,75.83730537,1029.055624,152.6691777
07-01-2023 01:00,0,17.66913205,-2.379653998,62.07178702,970.1263602,166.7176401
07-01-2023 02:00,0,18.06083558,-3.09581717,31.37290255,998.5052668,219.2550939
07-01-2023 03:00,0,2.126090533,-3.3858146,33.59543966,1010.742876,186.8285919
07-01-2023 04:00,0,5.499778172,-4.294262141,54.20378569,966.0204754,164.2454777
07-01-2023 05:00,0,0.220370832,2.02560212,47.73132473,1027.855546,72.35091766
07-01-2023 06:00,0,17.90319101,5.333431516,36.21063954,979.9336457,426.5358493
07-01-2023 07:00,625.546382,8.610957211,38.07894855,82.67604367,971.1023076,78.9356889
07-01-2023 08:00,427.6095678,19.6663129,18.92366255,53.33166259,1005.828875,449.314482
07-01-2023 09:00,237.6489583,8.473405498,39.37978873,68.93632562,991.0313628,106.4594251
07-01-2023 10:00,734.8373561,20.48334381,8.623347391,27.03461502,1042.028594,79.36778168
07-01-2023 11:00,890.216622,3.267456344,12.88133163,58.01568963,1038.00627,303.3521438
07-01-2023 12:00,330.3221236,4.334328919,6.228932958,38.61784445,998.3350663,276.0988067
07-01-2023 13:00,849.9309261,8.52191349,-0.855617455,57.37722494,985.9263775,271.055556
07-01-2023 14:00,882.7165868,10.21218472,-2.841764611,80.27432501,982.5517982,308.5269474
07-01-2023 15:00,931.4723541,8.717570271,37.25395989,79.20218891,976.7563623,179.1754728
07-01-2023 16:00,412.2280713,19.09117581,39.34053409,41.87986102,1004.454785,348.327173
07-01-2023 17:00,923.1624522,2.423784816,-7.754525175,72.48494054,1030.49786,276.0809989
07-01-2023 18:00,0,8.780425491,-2.482706263,94.71609554,981.0756608,200.6345601
07-01-2023 19:00,0,20.93099999,11.17620462,66.31023969,969.009409,421.9253001
07-01-2023 20:00,0,1.669926932,-0.683326183,23.3569111,997.5483806,377.4744933
07-01-2023 21:00,0,23.55858769,8.194019681,71.17377664,956.9034417,227.1246539
07-01-2023 22:00,0,24.65792106,-3.545182507,19.44139477,1020.127901,431.4280034
07-01-2023 23:00,0,2.214204346,12.82558784,88.48993679,1001.835827,464.1162126
08-01-2023 00:00,0,7.281813056,3.584730808,56.49944462,999.6374808,291.5898202
08-01-2023 01:00,0,9.310016651,7.595252788,44.66266627,980.044538,146.7286026
08-01-2023 02:00,0,19.40978422,-5.284367427,15.13059352,1040.467344,462.1064704
08-01-2023 03:00,0,14.8981703,11.40640254,44.27053611,959.0486292,135.265829
08-01-2023 04:00,0,16.10914251,39.16288055,91.28860011,1036.982401,71.79045189
08-01-2023 05:00,0,18.93774557,6.441652344,11.88846967,987.6705202,197.369154
08-01-2023 06:00,0,2.949474986,33.82146374,52.7183342,1038.062352,377.134855
08-01-2023 07:00,508.9891162,20.83023642,32.15995708,93.8042282,1022.876146,465.4733389
08-01-2023 08:00,587.8869918,17.6404951,37.60292091,45.53568998,960.4170727,336.7785411
08-01-2023 09:00,483.9960927,14.43354313,29.50547561,48.53581187,1033.153629,478.3273461
08-01-2023 10:00,456.569732,22.24338337,22.97984135,62.07040497,1018.217683,91.56687767
08-01-2023 11:00,971.1328097,17.50765885,32.82922221,51.66436002,953.2301913,77.33917831
08-01-2023 12:00,713.263745,5.042499066,-6.217765967,25.17415221,963.3702682,321.8863778
08-01-2023 13:00,218.7463643,10.74363453,13.14153286,11.66999852,1013.562806,484.7523451
08-01-2023 14:00,544.1407268,12.35107167,39.46281193,64.88304922,1016.26005,276.224589
08-01-2023 15:00,900.0069598,1.380440669,28.48000756,92.87259283,1024.665143,73.18185167
08-01-2023 16:00,441.1649491,23.86593783,38.1037689,19.57277197,1022.02454,149.5483952
08-01-2023 17:00,275.6450758,3.21443152,28.98171781,28.98574473,1015.951995,160.1568079
08-01-2023 18:00,0,17.43653168,33.74409837,43.32065372,1026.62389,202.0357081
08-01-2023 19:00,0,12.6557759,25.32648162,82.78680061,1007.508571,69.62152261
08-01-2023 20:00,0,0.640806247,28.02510022,34.23342848,976.0791386,457.2017152
08-01-2023 21:00,0,23.1186869,16.15890049,89.38489639,1041.237661,282.0037751
08-01-2023 22:00,0,21.29592022,36.21188504,14.94620872,951.8214031,351.9188568
08-01-2023 23:00,0,13.1064482,31.25194553,94.68609591,986.656172,80.2277766
09-01-2023 00:00,0,5.723558403,32.19424828,60.46723701,1022.887029,74.35196051
09-01-2023 01:00,0,3.040572267,23.65045505,69.28999106,992.7156041,313.9104974
09-01-2023 02:00,0,9.084811986,5.228997354,43.09205703,952.4834407,449.2832047
09-01-2023 03:00,0,6.385707026,-8.21851023,80.3794857,956.5980903,287.8169004
09-01-2023 04:00,0,12.66728003,36.78275647,24.99096251,1014.863737,445.0186277
09-01-2023 05:00,0,24.1602324,19.30601744,14.40206428,1046.48646,414.9460729
09-01-2023 06:00,0,14.37383733,4.907148557,45.59652488,1005.186364,84.13420361
09-01-2023 07:00,262.3950931,22.2482764,-2.543244608,86.83261426,1000.675782,140.8808635
09-01-2023 08:00,284.9040154,16.27197094,31.47615828,77.9434153,981.8325213,345.9698011
09-01-2023 09:00,594.2250767,11.88116316,31.82600972,56.54403734,975.6690674,249.5756221
09-01-2023 10:00,328.5706794,21.36518907,30.72539841,61.49239724,952.0984982,180.8149161
09-01-2023 11:00,982.6123708,11.78420275,22.2541346,21.69035437,977.2954868,238.3852352
09-01-2023 12:00,326.8161872,21.71570426,8.30076938,85.66133578,994.9110441,250.3398408
09-01-2023 13:00,589.9742684,7.289419239,5.203514239,80.82637147,969.7949783,459.7485129
09-01-2023 14:00,491.2968455,3.220326844,-9.572261494,69.08233545,958.7347988,96.55622767
09-01-2023 15:00,711.5091372,21.38286161,31.68037793,51.95719327,1021.772787,175.8788361
09-01-2023 16:00,303.2291271,14.68537909,-5.628365125,96.80133415,1039.462027,291.9041675
09-01-2023 17:00,544.2531424,22.22730996,21.5377499,89.11287747,1043.677207,364.229117
09-01-2023 18:00,0,23.44568017,15.20374734,67.99874442,1011.799873,333.78678
09-01-2023 19:00,0,1.340709759,16.33446795,43.46208979,955.2774583,473.739232
09-01-2023 20:00,0,12.52423255,36.33564227,65.62200508,1024.086263,408.0240162
09-01-2023 21:00,0,9.374113727,-8.419249436,61.78968339,961.0095305,300.6845789
09-01-2023 22:00,0,15.64645993,28.66961123,45.48177891,1016.974812,146.6072113
09-01-2023 23:00,0,19.83977993,-7.397380082,37.60065745,1027.936584,252.8934041
10-01-2023 00:00,0,7.014755399,-8.092319703,46.6309713,1022.586471,362.0220099
10-01-2023 01:00,0,13.91995961,11.49088491,61.65202654,1045.188381,427.0829787
10-01-2023 02:00,0,17.7182145,-6.846241283,48.53213602,1023.814628,481.881301
10-01-2023 03:00,0,3.360777071,29.45719756,33.72170394,1019.320978,322.4537448
10-01-2023 04:00,0,20.35167265,16.47815468,78.4866986,976.1743172,287.1137153
10-01-2023 05:00,0,15.15274,-8.548060867,57.83207464,1042.476869,57.9613654
10-01-2023 06:00,0,23.73843593,-7.974965676,16.09076469,967.9543871,82.44458112
10-01-2023 07:00,991.4796112,8.488222978,20.63342649,43.14848551,1040.489661,120.2472489
10-01-2023 08:00,231.4335561,2.703648558,30.30559088,89.64221115,981.2662543,74.64196904
10-01-2023 09:00,723.9256985,12.66253003,11.88997656,77.97128781,963.0163594,230.3884575
10-01-2023 10:00,554.1887422,2.145269293,17.72903358,39.09221055,1032.668303,201.5953453
10-01-2023 11:00,959.1329746,24.23816308,29.9914727,94.43648368,950.2495454,336.809371
10-01-2023 12:00,396.7997922,0.967123956,20.5253087,16.89426175,1033.208832,291.0492986
10-01-2023 13:00,625.6694592,18.83759753,1.238011883,96.51112335,976.2311842,318.1868417
10-01-2023 14:00,585.8849669,13.12755995,20.65260129,32.11345832,1038.472127,262.3897413
10-01-2023 15:00,762.2931552,9.215516312,21.41397295,10.81847623,1019.147918,174.9817168
10-01-2023 16:00,254.4081856,1.646054113,26.70534904,49.04272329,1016.618333,478.7713917
10-01-2023 17:00,355.031304,15.5541731,21.04370938,42.30733867,986.5319563,88.88412189
10-01-2023 18:00,0,14.63050823,38.46210652,58.51801047,955.9402974,472.5009498
10-01-2023 19:00,0,7.022081827,-0.135584564,81.70955745,1033.00731,190.0571211
10-01-2023 20:00,0,22.75554254,37.55453398,85.81877219,967.0903795,280.6976504
10-01-2023 21:00,0,7.602750184,16.91697452,46.11069997,987.2258642,98.97904527
10-01-2023 22:00,0,11.24313526,23.59780702,48.68611693,1010.035469,81.91898077
10-01-2023 23:00,0,13.5940614,-5.026920127,23.33599573,998.2253739,243.2954519
11-01-2023 00:00,0,2.505796954,9.028797069,14.2792848,969.8660635,383.7638194
11-01-2023 01:00,0,23.30404298,28.46895732,67.70934912,964.0616357,171.2141499
11-01-2023 02:00,0,9.363403811,25.34555075,15.7993863,962.3246272,303.05655
11-01-2023 03:00,0,2.019480347,-7.993030592,76.04471075,1036.300788,175.3926532
11-01-2023 04:00,0,9.682279342,17.32971317,58.51811305,953.1559549,224.8758774
11-01-2023 05:00,0,15.00506368,-5.586090352,27.87246804,1047.701426,457.9008433
11-01-2023 06:00,0,12.8413168,39.79282146,58.55706492,969.852869,435.1278315
11-01-2023 07:00,626.893545,17.36354935,34.86482943,26.46979449,961.0322297,282.2078945
11-01-2023 08:00,955.2330226,1.387098552,-8.945966979,49.48634868,1007.697165,157.1475324
11-01-2023 09:00,517.02181,7.113515257,32.93247895,81.96042846,957.9985958,136.9327607
11-01-2023 10:00,755.0906739,20.48076442,35.97148003,51.57273641,1010.245326,479.3393089
11-01-2023 11:00,591.458198,1.997342195,7.677411128,23.38293865,1035.062664,141.2224684
11-01-2023 12:00,610.0609727,21.38714887,25.97508275,75.14458136,954.7898021,413.6757399
11-01-2023 13:00,414.2194517,2.297402302,12.10518731,26.80915746,1029.98686,216.0365943
11-01-2023 14:00,563.9606215,20.86135537,22.76162423,76.46948869,989.4477441,493.5469314
11-01-2023 15:00,576.6279976,9.019710027,7.015870215,53.14170603,965.9490634,215.6700832
11-01-2023 16:00,765.3140174,15.30522658,6.127961832,50.83675832,967.609648,208.1824812
11-01-2023 17:00,952.5119993,3.822177891,11.22169444,86.62915341,1041.876454,336.858633
11-01-2023 18:00,0,1.654218043,-2.721612067,73.77431719,961.0605752,482.682563
11-01-2023 19:00,0,5.398455101,31.55694822,12.96197173,1036.678279,489.2943226
11-01-2023 20:00,0,3.196345448,7.434894768,36.65568831,1004.424462,368.2427659
11-01-2023 21:00,0,7.810147442,10.0074777,88.38285948,953.9056179,389.5728645
11-01-2023 22:00,0,12.85958116,34.70273064,11.64935517,996.4476146,303.5309792
11-01-2023 23:00,0,14.71898659,14.8311907,59.07281016,1031.744951,390.0990826
12-01-2023 00:00,0,19.74670268,17.21269547,75.50431023,1022.620279,436.9008447
12-01-2023 01:00,0,16.40599733,37.82490624,65.96704769,998.8782418,268.7428864
12-01-2023 02:00,0,15.21895813,34.33631916,78.44789819,1036.004988,328.9380183
12-01-2023 03:00,0,10.29455069,-1.526664556,75.3122664,962.0364762,291.7925129
12-01-2023 04:00,0,11.84521087,13.6607515,72.28276256,1040.994105,303.1117761
12-01-2023 05:00,0,10.36302073,38.56481137,83.93858748,1034.644121,450.5215594
12-01-2023 06:00,0,21.05415075,8.618314911,68.11216016,1020.827683,210.0275736
12-01-2023 07:00,879.68014,5.750011314,8.578655426,46.21766448,1031.788774,143.6828115
12-01-2023 08:00,584.1079517,0.143023289,-0.248488411,52.47181989,1004.381551,255.3260496
12-01-2023 09:00,498.5658953,16.28299743,-4.283844294,74.50523044,1017.516243,143.6383357
12-01-2023 10:00,594.5979944,5.061554591,27.01523954,88.86754267,1006.059807,274.2801915
12-01-2023 11:00,663.3038432,22.25287841,28.50152344,34.49969208,985.5428531,456.5786474
12-01-2023 12:00,351.262123,21.47615824,38.45064818,40.78691164,1006.88608,327.8450842
12-01-2023 13:00,920.7261842,1.918184298,28.67091055,93.76654567,975.7465333,434.944784
12-01-2023 14:00,739.3495591,2.659710135,2.167624702,62.06606132,994.0279171,124.7859138
12-01-2023 15:00,706.6151339,12.37928981,-7.994171086,26.10656354,978.0775407,455.3931166
12-01-2023 16:00,279.5969809,15.23056657,39.27186922,69.7325625,962.2887789,320.804224
12-01-2023 17:00,683.3391505,6.872708437,7.022534777,99.168594,982.1861856,64.29190493
12-01-2023 18:00,0,17.91994292,5.598577122,84.1108208,1035.198722,334.9035299
12-01-2023 19:00,0,14.87290052,35.29776049,77.11670229,988.1080771,478.1286303
12-01-2023 20:00,0,8.120602744,19.25499493,28.72419888,1024.800365,85.62515021
12-01-2023 21:00,0,0.634287201,0.743558692,88.85258062,967.5197854,312.1052587
12-01-2023 22:00,0,18.75375703,34.45481214,57.32099592,992.4419159,461.9653713
12-01-2023 23:00,0,5.368841646,39.66804275,90.03610199,961.4856069,54.36282575
13-01-2023 00:00,0,20.86184359,-5.666071942,39.68450465,963.8621063,333.9108169
13-01-2023 01:00,0,10.5072565,33.11258142,15.58459474,1011.743638,263.7060313
13-01-2023 02:00,0,14.42693607,9.525784884,52.83783718,1010.748182,206.1451934
13-01-2023 03:00,0,21.82371826,16.20362233,34.28538443,971.3371907,332.3914205
13-01-2023 04:00,0,21.59057502,35.74079879,74.37063608,997.4423194,73.71594256
13-01-2023 05:00,0,9.287989381,38.66895979,96.13958976,1036.330617,388.8783708
13-01-2023 06:00,0,5.222222318,3.10819552,72.1876736,967.4201509,52.01576461
13-01-2023 07:00,980.6966902,19.37865194,0.642538548,89.82405367,951.9210533,188.1210847
13-01-2023 08:00,429.0072283,10.82700509,-5.97417207,50.77216122,1015.199514,276.781387
13-01-2023 09:00,539.0465481,4.801049839,18.08989263,79.44766635,955.3498208,219.6600128
13-01-2023 10:00,719.8911374,22.61063356,-9.319780227,85.8739093,1047.994024,188.3641708
13-01-2023 11:00,219.7578381,4.952604856,10.59491488,73.97880648,1010.962028,423.8758155
13-01-2023 12:00,848.2073044,0.645179205,-6.330799167,55.69995575,997.0396353,470.6746584
13-01-2023 13:00,629.262552,0.506999344,10.26128915,66.32794987,992.999254,443.1707082
13-01-2023 14:00,422.5737497,15.55788391,-8.003390537,73.04562961,1007.307066,285.0940909
13-01-2023 15:00,249.2863882,16.54187652,31.76086303,32.77759629,959.0624437,447.8738788
13-01-2023 16:00,329.9987324,7.776042626,0.486949697,82.86213348,1043.001906,464.3877043
13-01-2023 17:00,916.0270871,8.000274731,6.415435518,95.52920851,1012.564207,234.1572787
13-01-2023 18:00,0,8.487347876,33.50239983,51.87153837,968.3978498,177.5506368
13-01-2023 19:00,0,17.00396367,27.31330307,73.09604648,1006.258105,94.21934262
13-01-2023 20:00,0,1.453344776,0.951918082,76.33233152,963.3256506,265.5913645
13-01-2023 21:00,0,23.22790882,-6.405029067,69.60227928,951.7552718,475.8336142
